Pm;Vm;Im;Voc;Isc;Voc_coeff;Isc_coeff;Rs;Iph;I0;Rp;n
3.691992857;0.486428571;7.59;0.608571429;8.15;-0.35599;0.07;0.006404762;8.1651;2.4286E-10;3.647219048;0.97808
4.307722222;0.515277778;8.36;0.626388889;8.78;-0.4259;0.096196;0.003409722;8.8817;2.5443E-09;14.11713333;1.1098
4.004;0.513333333;7.8;0.623333333;8.4;-0.34;0.05;0.004380167;8.4145;1.3624E-10;2.54054;0.97762
3.70512;0.498;7.44;0.606;8.24;-0.33799;0.124;0.0045156;8.2723;1.3819E-10;1.152474;0.95302
3.761575;0.49625;7.58;0.619375;8.3;-0.35701;0.091;0.006267708;8.332;2.6292E-10;1.62698125;0.99896
3.8337;0.4915;7.8;0.617666667;8.39;-0.36171;0.068796;0.006582167;8.4061;3.0445E-10;3.439038333;1.0009
4.052660417;0.496041667;8.17;0.6175;8.64;-0.3281;0.039595;0.006011042;8.6548;8.9136E-11;10.80423958;0.95027
4.03;0.516666667;7.8;0.626388889;8.41;-0.4084;0.082901;0.00356125;8.4645;1.4054E-09;2.149297222;1.0844
2.237625;0.4875;4.59;0.608333333;4.95;-0.37401;0.08901;0.009950104;4.9599;2.8045E-10;4.985652083;1.0045
3.80087037;0.498148148;7.63;0.616666667;8.25;-0.34;0.05;0.005832778;8.2707;1.3375E-10;2.32477963;0.96723
2.570190278;0.510972222;5.03;0.613055556;5.43;-0.3616;0.041492;0.004989306;5.4376;1.8753E-10;3.5499625;0.99183
4.156533333;0.499583333;8.32;0.622708333;8.79;-0.36358;0.010444;0.005710104;8.8635;3.151E-10;5.539158333;1.0079
4.33505;0.521666667;8.31;0.616666667;9.02;-0.34459;0.037506;0.002159667;9.0317;1.6881E-10;1.664436667;0.97328
3.680519444;0.478611111;7.69;0.601388889;8.23;-0.3615;0.060522;0.006509583;8.2485;2.9359E-10;4.424659722;0.9736
2.917833333;0.478333333;6.1;0.598333333;6.8;-0.37;0.08;0.007492;6.8391;3.2888E-10;1.302351667;0.98312
4.067533333;0.498472222;8.16;0.625833333;8.64;-0.3287;0.056539;0.006645;8.7402;9.3973E-11;3.371198611;0.9653
4.084923333;0.501833333;8.14;0.618166667;8.7;-0.355;0.051;0.005033333;8.7102;2.4356E-10;4.291078333;0.99082
3.616133333;0.488666667;7.4;0.598666667;8.04;-0.3701;0.042201;0.004757167;8.059;3.7116E-10;2.01162;0.98056
3.609833333;0.497222222;7.26;0.618055556;7.88;-0.37211;0.081206;0.006093056;7.9006;4.1327E-10;2.325138889;1.0176
2.637483333;0.509166667;5.18;0.630277778;5.58;-0.3526;0.061505;0.008595417;5.5911;1.454E-10;4.307751389;1.0076
2.496944444;0.494444444;5.05;0.605555556;5.6;-0.39851;0.11361;0.006433472;5.6201;7.1653E-10;1.794923611;1.0373
1.851990741;0.50462963;3.67;0.622962963;3.99;-0.37901;0.14301;0.01087537;4;2.8794E-10;4.351907407;1.0398
4.4979;0.531666667;8.46;0.641666667;9.13;-0.33;0.05;0.003823667;9.1465;1.0178E-10;2.1128;0.99156
4.6256;0.522666667;8.85;0.645333333;9.44;-0.30999;0.03;0.005412167;9.4537;4.6908E-11;3.861025;0.96565
3.3345;0.475;7.02;0.6;7.7;-0.34;0.07;0.007656528;7.7366;1.283E-10;1.612154167;0.94268
4.166066667;0.498333333;8.36;0.621666667;8.81;-0.37;0.07;0.005666333;8.8438;4.2817E-10;16.69481;1.0189
3.96;0.5;7.92;0.619444444;8.55;-0.34471;0.039298;0.005663194;8.5698;1.6205E-10;2.443025;0.97765
3.7485;0.49;7.65;0.605;8.49;-0.3262;0.058598;0.00559;8.4791;8.2302E-11;1.280968333;0.93072
4.167848148;0.515185185;8.09;0.627962963;8.63;-0.38599;0.12;0.004077593;8.6361;7.5856E-10;5.732146296;1.0561
4.100055556;0.505555556;8.11;0.623611111;8.55;-0.34659;0.054795;0.005296944;8.6023;1.7968E-10;7.756972222;0.98738
3.83625;0.495;7.75;0.62;8.3;-0.34099;0.044;0.006636167;8.3208;1.3899E-10;3.844941667;0.97322
3.408638889;0.615277778;5.54;0.736111111;5.86;-0.24;0.03;0.007329722;5.8656;1.2277E-12;7.652868056;0.98193
3.83286;0.503;7.62;0.613333333;8.49;-0.355;0.043804;0.004451833;8.5266;2.3086E-10;1.031646667;0.98402
4.022527778;0.497222222;8.09;0.616666667;8.65;-0.36541;0.063699;0.005416389;8.6628;3.5425E-10;4.551016667;1.0041
3.779666667;0.483333333;7.82;0.605;8.3;-0.33;0.05;0.006501167;8.3145;9.3445E-11;8.39181;0.93434
2.7115;0.519444444;5.22;0.627777778;5.4;-0.35301;0.052;0.005985972;5.4934;1.4374E-10;15.16020694;1.0031
3.828533333;0.488333333;7.84;0.613333333;8.36;-0.365;0.114;0.006436833;8.375;3.6438E-10;6.54343;1.0011
2.708888889;0.511111111;5.3;0.630555556;5.67;-0.39311;0.077496;0.007444444;5.7117;5.8911E-10;4.626319444;1.0684
3.838133333;0.493333333;7.78;0.606666667;8.58;-0.34459;0.037506;0.005056833;8.6154;1.5987E-10;1.228498333;0.95788
2.997;0.616666667;4.86;0.756666667;5.23;-0.3972;0.060402;0.008905333;5.2372;6.0055E-10;6.479656667;1.288
3.168;0.495;6.4;0.618333333;7.1;-0.37;0.09;0.007275167;7.1365;3.4919E-10;1.41704;1.0164
3.822;0.4875;7.84;0.620833333;8.26;-0.313;0.053995;0.008031389;8.3261;4.8633E-11;11.53791528;0.93444
3.66275;0.498333333;7.35;0.608333333;8.02;-0.36;0.078005;0.004670167;8.0415;2.7622E-10;1.744735;0.98452
3.753444444;0.461111111;8.14;0.548611111;9;-0.37329;0.0623;0.002046111;9.0359;4.7219E-10;0.950165278;0.90446
3.839233333;0.496666667;7.73;0.616666667;8.22;-0.39251;0.078905;0.0054785;8.2842;8.4289E-10;4.283758333;1.044
3.952;0.506666667;7.8;0.606666667;8.7;-0.36;0.04;0.002943333;8.7264;2.7957E-10;0.969488333;0.98021
2.221302778;0.494722222;4.49;0.605555556;5.02;-0.34;0.05;0.008166806;5.0456;8.021E-11;1.603861111;0.95088
2.429777778;0.488888889;4.97;0.613888889;5.25;-0.3374;0.0424;0.010624306;5.2835;7.7332E-11;9.985702778;0.95822
4.169063333;0.519833333;8.02;0.633666667;8.46;-0.31999;0.040012;0.004875667;8.4679;6.3823E-11;12.38189333;0.96324
3.889813889;0.498055556;7.81;0.617638889;8.39;-0.35599;0.07;0.0056875;8.4043;2.499E-10;3.330504167;0.99271
3.9984;0.49;8.16;0.608333333;8.81;-0.34901;0.059001;0.005491333;8.8304;2.011E-10;2.37387;0.96739
4.087;0.508333333;8.04;0.626666667;8.63;-0.35;0.055006;0.005255333;8.644;2.0321E-10;3.243058333;0.99756
2.430944444;0.496111111;4.9;0.6125;5.5;-0.34701;0.054;0.008410278;5.5328;1.1411E-10;1.408293056;0.97216
2.57;0.5;5.14;0.609722222;5.45;-0.3759;0.030697;0.006492222;5.4826;3.0382E-10;6.826083333;1.0056
3.892777778;0.505555556;7.7;0.618055556;8.28;-0.30301;0.041002;0.00528375;8.2974;3.1364E-11;2.516590278;0.91568
4.2539;0.515;8.26;0.633333333;8.95;-0.33;0.05;0.005173667;8.9481;9.9667E-11;2.235758333;0.97865
3.5035;0.49;7.15;0.603333333;7.97;-0.38721;0.058595;0.005067;8.006;6.5653E-10;1.122995;1.0142
5.348583333;0.618333333;8.65;0.764333333;9.1;-0.33999;0.05;0.006327167;9.1787;1.4979E-10;10.919975;1.1981
3.955;0.5;7.91;0.619444444;8.46;-0.32;0.06;0.005923611;8.5051;6.5574E-11;2.852968056;0.94318
4.09632;0.502;8.16;0.632333333;8.61;-0.32401;0.045006;0.0070085;8.6722;7.6793E-11;6.544368333;0.96749
4.006333333;0.495833333;8.08;0.629666667;8.61;-0.32811;0.034623;0.007562167;8.6194;8.7958E-11;6.92962;0.96879
3.692;0.473333333;7.8;0.606666667;8.4;-0.38701;0.037;0.007601333;8.4191;6.7651E-10;3.922826667;1.0167
3.751416667;0.491666667;7.63;0.628333333;8.19;-0.347;0.035995;0.008239333;8.2054;1.6859E-10;4.381123333;0.99453
3.9627;0.51;7.77;0.614027778;8.39;-0.32441;0.053325;0.003861944;8.4053;7.5882E-11;2.113988889;0.94109
3.5875;0.478333333;7.5;0.6;7.95;-0.319;0.043006;0.006985;7.9722;5.7985E-11;8.34192;0.9109
3.055;0.652777778;4.68;0.816666667;5.01;-0.344;0.052994;0.014193056;5.0481;9.5235E-11;6.524131944;1.2885
4.02375;0.513888889;7.83;0.627777778;8.33;-0.3831;0.055294;0.004419444;8.402;6.0786E-10;3.2835;1.0475
3.83579;0.493666667;7.77;0.612166667;8.32;-0.38399;0.109;0.0053765;8.3593;6.7482E-10;3.408163333;1.0262
4.038373333;0.507333333;7.96;0.621833333;8.54;-0.3524;0.039801;0.004842167;8.5527;2.1396E-10;3.257113333;0.99239
3.754027778;0.497222222;7.55;0.616666667;8.14;-0.34;0.05;0.006040833;8.1586;1.3214E-10;2.676191667;0.96714
4.1685375;0.520416667;8.01;0.6275;8.76;-0.35601;0.07;0.003567292;8.7808;2.5885E-10;1.5008375;1.0093
2.422777778;0.494444444;4.9;0.605555556;5.3;-0.39851;0.1136;0.006764306;5.317;6.8296E-10;3.666625;1.0363
3.9168;0.51;7.68;0.609;8.22;-0.28599;0.045;0.0037065;8.2313;1.5255E-11;2.695688333;0.87836
4.08545;0.505;8.09;0.62;8.76;-0.33901;0.021998;0.004974167;8.7816;1.3083E-10;2.016053333;0.96938
2.154777778;0.477777778;4.51;0.602777778;5;-0.3374;0.0428;0.011839861;5.0212;7.2382E-11;2.095329167;0.94209
3.914166667;0.508333333;7.7;0.618333333;8.2;-0.3696;0.035402;0.004257;8.2503;3.7176E-10;3.488286667;1.0112
3.576;0.496666667;7.2;0.606666667;8;-0.38709;0.0586;0.004455333;8.0301;6.5674E-10;1.184851667;1.0195
3.963166667;0.501666667;7.9;0.622;8.47;-0.34799;0.053105;0.005740167;8.4835;1.8519E-10;3.611951667;0.98705
3.418833333;0.468333333;7.3;0.601666667;7.9;-0.36291;0.127;0.008406833;7.9225;3.2573E-10;2.955858333;0.98031
4.1658;0.53;7.86;0.63;8.27;-0.43389;0.076602;0.001900167;8.3534;2.9268E-09;9.026145;1.1267
2.291166667;0.491666667;4.66;0.605555556;5.08;-0.38601;0.043602;0.007996389;5.0934;3.9697E-10;3.026616667;1.0144
3.544444444;0.488888889;7.25;0.608333333;7.8;-0.4421;0.050397;0.005397778;7.8791;3.3244E-09;2.530225;1.0985
3.750666667;0.483333333;7.76;0.626666667;8.37;-0.38939;0.071505;0.0086495;8.4677;7.6709E-10;2.240091667;1.0563
3.9605;0.494444444;8.01;0.627777778;8.38;-0.4069;0.076897;0.006871389;8.4609;1.3467E-09;25.50416111;1.0832
3.84;0.5;7.68;0.623333333;8.16;-0.35299;0.076998;0.006279833;8.1811;2.2212E-10;7.237045;0.99764
2.299166667;0.494444444;4.65;0.6;5.2;-0.32;0.03;0.007162083;5.2028;3.7482E-11;1.615780556;0.91286
3.893492593;0.488518519;7.97;0.618518519;8.35;-0.35979;0.067796;0.007034074;8.4452;2.8716E-10;13.36507963;0.99897
2.8727;0.520416667;5.52;0.641805556;5.92;-0.35999;0.060034;0.007733472;5.9321;1.9976E-10;5.097875;1.0368
4.02675;0.491666667;8.19;0.625;8.55;-0.41871;0.094503;0.006651111;8.6848;1.995E-09;17.67692917;1.0963
2.849861111;0.401388889;7.1;0.504166667;7.69;-0.36689;0.099805;0.00579375;7.7104;3.4817E-10;2.186213889;0.82484
4.097638889;0.502777778;8.15;0.627777778;8.72;-0.33;0.05;0.006277917;8.7501;9.7782E-11;3.291056944;0.9698
2.790722222;0.530555556;5.26;0.641666667;5.62;-0.35;0.05;0.006111667;5.6381;1.316E-10;5.051325;1.0211
3.91375;0.505;7.75;0.6;8.37;-0.33;0.06;0.002774167;8.3815;9.4679E-11;2.015225;0.92781
4.514338889;0.528611111;8.54;0.647638889;9.09;-0.32001;0.055996;0.004996528;9.1047;7.013E-11;4.490172222;0.98569
2.643375;0.515277778;5.13;0.625;5.55;-0.4;0.05;0.005611528;5.5584;6.8312E-10;3.711769444;1.0675
4.004;0.513333333;7.8;0.626666667;8.4;-0.32;0.04;0.0049815;8.4882;6.3078E-11;1.696458333;0.9535
3.91632;0.492;7.96;0.622333333;8.39;-0.36419;0.064398;0.006981167;8.4284;3.3241E-10;22.26656833;1.0113
3.798346296;0.487592593;7.79;0.612962963;8.73;-0.36;0.03;0.006464444;8.7902;2.7683E-10;0.936664815;0.9898
2.299166667;0.494444444;4.65;0.6;5.2;-0.3991;0.043808;0.005818611;5.2188;6.0881E-10;1.613419444;1.0244
2.289583333;0.486111111;4.71;0.583333333;5.28;-0.40119;0.057538;0.004240139;5.2952;6.7214E-10;1.475269444;0.99978
3.761975;0.484166667;7.77;0.621;8.47;-0.316;0.044002;0.0085045;8.5099;5.4342E-11;1.805115;0.93919
3.5938;0.476;7.55;0.604;8.07;-0.34;0.041004;0.0075668;8.1284;1.3007E-10;3.19977;0.94662
3.886886111;0.491388889;7.91;0.618055556;8.52;-0.39739;0.089695;0.006189306;8.5865;1.0291E-09;2.458551389;1.0544
4.0015;0.503333333;7.95;0.618333333;8.49;-0.44299;0.048999;0.004134833;8.4957;3.705E-09;8.282401667;1.1171
4.394;0.52;8.45;0.633333333;9.11;-0.33479;0.047991;0.004361833;9.1275;1.2137E-10;2.264818333;0.98554
3.895043333;0.476166667;8.18;0.6115;8.86;-0.3831;0.029402;0.007457167;8.8844;6.2049E-10;2.709403333;1.0189
3.673333333;0.483333333;7.6;0.613333333;8.15;-0.35601;0.07;0.007471333;8.1633;2.4335E-10;4.594173333;0.98566
4.000278333;0.498166667;8.03;0.620166667;8.59;-0.38001;0.06;0.005609833;8.6126;5.7046E-10;4.362371667;1.0306
4.033736667;0.502333333;8.03;0.623;8.42;-0.33999;0.09;0.005780333;8.4975;1.4734E-10;9.054338333;0.97896
3.584375;0.484375;7.4;0.61875;8;-0.32;0.03;0.008585938;8.0378;5.8883E-11;2.469546875;0.94045
1.50072;0.481;3.12;0.625;3.45;-0.286;0.0065217;0.024257;3.4783;5.9378E-12;2.959042;0.89986
4.24996;0.495333333;8.58;0.6225;9.02;-0.343;0.072905;0.0062495;9.0597;1.7125E-10;22.47484;0.98139
4.172583333;0.518333333;8.05;0.63;8.28;-0.31299;0.005;0.004739667;8.4124;4.498E-11;32.80723833;0.94485
4.074;0.525;7.76;0.627037037;8.32;-0.35641;0.053726;0.003039259;8.3281;2.4497E-10;3.120190741;1.0075
3.435133333;0.481111111;7.14;0.610138889;7.68;-0.25771;0.089102;0.008892917;7.7054;4.2544E-12;2.676422222;0.84228
3.499133333;0.486666667;7.19;0.606666667;7.86;-0.36511;0.075;0.006307167;7.8878;3.2153E-10;1.78468;0.98885
3.916714286;0.528571429;7.41;0.615952381;8.15;-0.3283;0.054945;0.001424905;8.159;8.491E-11;1.287538095;0.9503
3.972908333;0.492916667;8.06;0.613194444;8.53;-0.33001;0.05;0.005980556;8.5443;9.6124E-11;9.762406944;0.94698
3.542833333;0.483333333;7.33;0.608333333;7.85;-0.35651;0.044994;0.007086875;7.8677;2.2981E-10;4.44255;0.97685
3.91837;0.503;7.79;0.617666667;8.39;-0.32833;0.054946;0.005242;8.5025;8.8564E-11;1.522825;0.95254
4.251416667;0.500166667;8.5;0.6325;9.05;-0.35299;0.096033;0.006686167;9.1046;2.5351E-10;4.253868333;1.0136
3.5696;0.485;7.36;0.6035;7.93;-0.37001;0.12;0.005975667;7.945;4.1153E-10;3.160501667;0.99283
3.415016667;0.481666667;7.09;0.603333333;7.78;-0.37;0.08;0.006663167;7.8115;3.7821E-10;1.644728333;0.99072
3.41525;0.475;7.19;0.57;8.05;-0.3212;0.078484;0.003518333;8.1373;6.4347E-11;0.77242;0.87108
3.75;0.5;7.5;0.6;8.31;-0.3212;0.078496;0.003622778;8.2825;6.8528E-11;1.310394444;0.91722
3.678418056;0.505972222;7.27;0.609444444;7.88;-0.43391;0.076599;0.002947361;7.8892;2.7496E-09;2.5125;1.0908
3.9585;0.4875;8.12;0.6125;8.51;-0.31;0.05;0.006785556;8.6038;4.4274E-11;11.60571528;0.91739
3.751416667;0.491666667;7.63;0.59;8.55;-0.40901;0.045006;0.002578;8.5736;1.3577E-09;0.933756667;1.0211
3.333;0.420833333;7.92;0.518055556;8.47;-0.3707;0.078205;0.004158889;8.4792;4.237E-10;3.823402778;0.85067
3.9996;0.505;7.92;0.626166667;8.55;-0.41541;0.080947;0.005064167;8.6175;1.7635E-09;2.22038;1.0941
2.506944444;0.501388889;5;0.613888889;5.3;-0.36281;0.031906;0.007387778;5.3115;1.8995E-10;12.74475556;0.99372
3.938887037;0.497962963;7.91;0.623333333;8.59;-0.288;0.085995;0.006964074;8.6237;1.8587E-11;1.774066667;0.90456
4.2942;0.51;8.42;0.629047619;8.74;-0.3564;0.05373;0.005086667;8.8247;2.6151E-10;35.63638095;1.0101
4.078666667;0.492592593;8.28;0.614814815;8.98;-0.33;0.02;0.005995;9.0419;9.544E-11;1.60755;0.94843
4.245266667;0.513333333;8.27;0.626666667;8.99;-0.33481;0.047987;0.004545167;9.014;1.1946E-10;1.705643333;0.97545
3.757066667;0.486666667;7.72;0.606666667;8.35;-0.33901;0.022;0.0061845;8.3726;1.2494E-10;2.284358333;0.94846
3.546608333;0.475416667;7.46;0.602708333;7.99;-0.3645;0.034656;0.007346875;8.0011;3.0394E-10;5.3005125;0.97829
4.336083333;0.508333333;8.53;0.626666667;8.95;-0.4162;0.094201;0.004376667;9.0603;1.9507E-09;21.26172;1.096
3.648166667;0.491666667;7.42;0.614583333;8.24;-0.32;0.06;0.0068175;8.2905;6.2943E-11;1.112979167;0.93679
4.00465;0.505;7.93;0.623333333;8.54;-0.3481;0.042201;0.005402333;8.5569;1.8396E-10;2.735936667;0.98881
2.570208333;0.506944444;5.07;0.625;5.34;-0.35911;0.044007;0.00825;5.3774;1.7229E-10;13.43194306;1.0071
3.922933333;0.521666667;7.52;0.623333333;8.03;-0.36299;0.117;0.003066833;8.0367;3.2729E-10;4.194103333;1.0149
3.817916667;0.495833333;7.7;0.609027778;8.14;-0.36839;0.041597;0.004933056;8.174;3.5897E-10;8.792533333;0.99432
2.431416667;0.497222222;4.89;0.613888889;5.15;-0.401;0.04101;0.007937222;5.1751;6.538E-10;28.90704028;1.0485
3.802814815;0.492592593;7.72;0.618518519;8.28;-0.3703;0.041099;0.00653537;8.2958;3.8693E-10;4.227655556;1.0128
3.888247917;0.507604167;7.66;0.61875;8.14;-0.36721;0.044066;0.00447;8.1765;3.4504E-10;4.717917708;1.0088
3.6652;0.49;7.48;0.597833333;8.4;-0.3499;0.053452;0.0044915;8.4251;1.9144E-10;0.917965;0.95258
4.092533333;0.496666667;8.24;0.62;8.97;-0.38591;0.071795;0.0055425;8.9958;7.2952E-10;1.927483333;1.0402
4.05;0.5;8.1;0.623333333;8.6;-0.36599;0.099;0.005821333;8.6357;3.7992E-10;6.191803333;1.0179
4.032277778;0.502777778;8.02;0.620833333;8.58;-0.31801;0.025;0.005666944;8.5939;5.8129E-11;3.487101389;0.9403
3.888263889;0.506944444;7.67;0.631944444;8.1;-0.3818;0.052901;0.006106111;8.1329;5.6774E-10;14.37873333;1.052
3.7668;0.486666667;7.74;0.611666667;8.29;-0.31608;0.046803;0.007042833;8.3058;5.3929E-11;3.690053333;0.92492
3.4161;0.4825;7.08;0.603333333;7.81;-0.40901;0.090999;0.0061185;7.8196;1.3381E-09;1.69991;1.0464
3.33795;0.481666667;6.93;0.603333333;7.68;-0.37;0.08;0.006780167;7.7197;3.7216E-10;1.311231667;0.9911
4.08;0.51;8;0.625;8.4;-0.32189;0.046905;0.005172167;8.461;6.9381E-11;11.59691667;0.95321
4.164966667;0.511666667;8.14;0.613333333;8.86;-0.34459;0.037506;0.0031615;8.8775;1.6576E-10;1.597146667;0.96807
3.8315;0.485;7.9;0.62;8.5;-0.35;0.04;0.007836333;8.5186;1.9587E-10;3.5822;0.98597
3.993266667;0.501666667;7.96;0.61;8.7;-0.3262;0.058598;0.004382833;8.7264;8.4656E-11;1.441758333;0.93811
3.5892;0.4985;7.2;0.61;7.77;-0.33699;0.058996;0.005253833;7.8035;1.1434E-10;2.295458333;0.95307
4.250073333;0.497666667;8.54;0.626666667;8.9;-0.34271;0.065809;0.0064565;9.0189;1.6659E-10;11.82674;0.98715
4.25905;0.515;8.27;0.631666667;8.86;-0.35599;0.07;0.004739833;8.8719;2.6397E-10;3.556235;1.0152
3.418833333;0.468333333;7.3;0.59;7.91;-0.33901;0.021997;0.0071165;7.9349;1.1836E-10;2.263673333;0.92243
4.2744;0.52;8.22;0.625972222;8.94;-0.33;0.059966;0.003630694;8.96;1.009E-10;1.626208333;0.96815
3.313333333;0.666666667;4.97;0.82962963;5.22;-0.38221;0.053391;0.012111481;5.2711;3.6891E-10;22.65824815;1.3814
2.704944444;0.502777778;5.38;0.631944444;5.58;-0.344;0.052993;0.010142361;5.67;1.0763E-10;21.47223056;0.99653
4.250933333;0.506666667;8.39;0.625;8.73;-0.40691;0.081798;0.0045705;8.9061;1.4253E-09;19.79344167;1.0787
3.875925926;0.481481481;8.05;0.618518519;8.64;-0.32799;0.065602;0.008202778;8.6581;9.2046E-11;3.920374074;0.95348
2.223333333;0.483333333;4.6;0.608333333;5.16;-0.40251;0.0475;0.010297361;5.1927;6.7681E-10;1.626881944;1.0437
4.126502083;0.516458333;7.99;0.622604167;8.5;-0.36779;0.044;0.003512813;8.5259;3.6686E-10;4.3116375;1.016
4.028444444;0.488888889;8.24;0.613888889;8.59;-0.31;0.05;0.006666667;8.7198;4.4893E-11;14.606625;0.91944
3.865188542;0.488645833;7.91;0.607291667;8.38;-0.37345;0.010084;0.005563854;8.4197;4.1837E-10;7.217097917;0.99671
3.8398;0.486666667;7.89;0.614833333;8.1;-0.34879;0.089704;0.007045167;8.2701;1.9338E-10;154.0395067;0.97762
1.403;0.46;3.05;0.606;3.44;-0.28601;0.0065116;0.026275;3.4844;5.8744E-12;2.035684;0.87296
3.007;0.485;6.2;0.61;6.9;-0.37;0.09;0.0080005;6.9405;3.3921E-10;1.361846667;1.0029
4.16546875;0.523958333;7.95;0.63;8.64;-0.34001;0.02;0.003609792;8.6578;1.3307E-10;1.752183333;0.98652
3.895;0.5;7.79;0.612962963;8.21;-0.30399;0.066005;0.005399444;8.2615;3.4102E-11;6.906438889;0.91052
4.098875;0.504166667;8.13;0.623611111;8.59;-0.34;0.05;0.005531528;8.6493;1.4081E-10;5.646056944;0.97761
3.702888889;0.487222222;7.6;0.609074074;8.16;-0.38039;0.017255;0.006129074;8.1723;5.1465E-10;4.073035185;1.0101
2.917291667;0.530416667;5.5;0.643888889;5.79;-0.3937;0.072193;0.005646944;5.8495;6.129E-10;12.16965694;1.0911
3.540138889;0.493055556;7.18;0.583333333;8.16;-0.32;0.04;0.002528889;8.188;5.9382E-11;0.736848611;0.88871
3.957291667;0.503472222;7.86;0.629166667;8.38;-0.443;0.048998;0.005502778;8.4068;3.669E-09;10.55933889;1.1366
4.08545;0.505;8.09;0.633666667;8.82;-0.3232;0.038299;0.006748167;8.8554;7.421E-11;1.679173333;0.96867
3.75;0.5;7.5;0.611111111;8.2;-0.33;0.06;0.004987778;8.264;9.2524E-11;1.341315278;0.94542
3.7638;0.51;7.38;0.62;8.03;-0.38699;0.128;0.004122;8.0463;7.3305E-10;2.030473333;1.0456
4.277666667;0.521666667;8.2;0.628333333;8.7;-0.32729;0.040195;0.003793833;8.7371;8.6872E-11;3.904636667;0.96605
3.9585;0.505555556;7.83;0.616666667;8.47;-0.31991;0.047804;0.004807778;8.5681;6.3718E-11;1.408258333;0.9386
3.476041667;0.489583333;7.1;0.604166667;7.91;-0.3699;0.050809;0.005473333;7.9485;3.6404E-10;1.123804167;0.99068
4.248133333;0.503333333;8.44;0.626666667;8.99;-0.39231;0.065996;0.005263833;9.128;9.0522E-10;2.668136667;1.0601
4.08545;0.505;8.09;0.626666667;8.75;-0.35;0.074;0.005652333;8.7716;2.1159E-10;2.287675;0.99898
4.25195;0.511666667;8.31;0.623333333;8.91;-0.3912;0.069697;0.003859;8.9194;8.5906E-10;3.67291;1.0528
3.8571;0.498333333;7.74;0.615208333;8.32;-0.36451;0.034663;0.005322083;8.3337;3.1556E-10;3.227077083;0.99881
4.306777778;0.518888889;8.3;0.631111111;8.55;-0.4204;0.092304;0.003597361;8.7131;2.079E-09;62.08831528;1.1087
3.8913;0.51;7.63;0.608055556;7.98;-0.34;0.05;0.003090833;8.0474;1.3147E-10;14.01970972;0.95308
3.378261905;0.473809524;7.13;0.602380952;7.84;-0.35119;0.072921;0.007928095;7.8803;1.9661E-10;1.542283333;0.96235
3.821322222;0.485555556;7.87;0.615416667;8.31;-0.3299;0.021396;0.007460833;8.3381;8.9404E-11;13.16512083;0.94854
4.188194444;0.513888889;8.15;0.634722222;8.67;-0.34101;0.047001;0.005501528;8.6818;1.4619E-10;5.996473611;0.99636
3.7504;0.488333333;7.68;0.611666667;8.36;-0.35191;0.0486;0.0064515;8.3883;2.0766E-10;1.90457;0.9764
2.499733333;0.573333333;4.36;0.72;4.87;-0.3972;0.060411;0.0126525;4.8982;5.5276E-10;2.187795;1.2272
4.08408;0.498666667;8.19;0.617;8.72;-0.33001;0.04;0.005533;8.7776;9.6527E-11;3.173413333;0.95256
3.979259259;0.503703704;7.9;0.62962963;8.78;-0.32;0.06;0.006557593;8.8346;6.7048E-11;1.054225926;0.95975
2.495625;0.504166667;4.95;0.619444444;5.61;-0.39101;0.041925;0.007123194;5.6418;5.0565E-10;1.256101389;1.0463
4.029269444;0.498055556;8.09;0.61625;8.69;-0.346;0.101;0.005405694;8.7053;1.9019E-10;3.079084722;0.97807
3.756885417;0.488541667;7.69;0.616458333;8.34;-0.288;0.085995;0.007656875;8.3731;1.8068E-11;1.929835417;0.89453
4.173594444;0.505277778;8.26;0.636805556;8.5;-0.38421;0.034;0.006494028;8.6775;6.2488E-10;163.4797236;1.0613
3.47;0.5;6.94;0.61;7.75;-0.324;0.027006;0.005269444;7.7569;6.5147E-11;1.156886111;0.93355
4.236375;0.49375;8.58;0.6275;8.99;-0.34301;0.072903;0.00703125;9.0468;1.7108E-10;38.80668472;0.98924
3.517666667;0.677777778;5.19;0.838888889;5.4;-0.38221;0.053407;0.011;5.45;3.8209E-10;63.91139815;1.3966
3.524355556;0.473703704;7.44;0.601851852;7.96;-0.356;0.07;0.007577778;7.992;2.3813E-10;4.363594444;0.96723
2.39;0.5;4.78;0.623611111;5.14;-0.37089;0.064708;0.00981625;5.1489;2.5337E-10;5.695054167;1.0236
3.8367;0.49;7.83;0.613333333;8.2;-0.34;0.02;0.0065225;8.2542;1.2894E-10;17.513485;0.95957
3.754038889;0.489444444;7.67;0.611111111;8.21;-0.32832;0.054945;0.006503333;8.2445;8.7095E-11;3.156613889;0.94202
3.894479167;0.510416667;7.63;0.620833333;8.17;-0.357;0.141;0.004388333;8.1795;2.8058E-10;3.783615278;1.0037
2.536583333;0.508333333;4.99;0.617708333;5.4;-0.374;0.089;0.006283229;5.4096;3.0501E-10;3.531775;1.0202
