,Pm,Vm,Im,Voc,Isc,Voc_coeff,Isc_coeff,Rs,Iph,I0,Rp,n
4994,3.891358333,0.487638889,7.98,0.618472222,8.38,-0.32814,0.057482,0.007453194,8.4246,8.9419E-11,22.52727222,0.95277
4995,3.886666667,0.488888889,7.95,0.622222222,8.33,-0.396,0.046999,0.007139167,8.4015,9.1664E-10,31.86155139,1.0559
4996,4.375058333,0.522083333,8.38,0.63125,8.97,-0.349,0.037001,0.003770417,8.9803,1.9823E-10,3.292548611,1.0022
4997,4.125523958,0.498854167,8.27,0.6215625,8.74,-0.36358,0.010435,0.005713125,8.7926,3.128E-10,7.41649375,1.0059
4998,4.170336111,0.521944444,7.99,0.628055556,8.54,-0.3441,0.054602,0.003632778,8.5486,1.625E-10,3.602591667,0.99107
4999,4.3554,0.51,8.54,0.633333333,8.9,-0.353,0.057,0.005526167,8.9722,2.3708E-10,34.330405,1.0122
5000,3.5371875,0.48125,7.35,0.596388889,7.89,-0.3581,0.045298,0.005750972,7.9761,2.4594E-10,2.071801389,0.96058
5001,3.751416667,0.491666667,7.63,0.61,8.24,-0.35251,0.037403,0.005814833,8.259,2.061E-10,2.526795,0.97368
5002,2.5,0.5,5,0.6,5.6,-0.4,0.04,0.004144861,5.616,6.6941E-10,1.449097222,1.0255
5003,3.959493056,0.499305556,7.93,0.625,8.43,-0.346,0.056999,0.006458611,8.4551,1.734E-10,6.290986111,0.98895
5004,4.307841667,0.516527778,8.34,0.626805556,8.84,-0.369,0.060995,0.003843194,8.8452,4.0826E-10,9.388822222,1.0254
5005,3.916768333,0.495166667,7.91,0.6055,8.35,-0.35001,0.05,0.004635667,8.3944,1.9685E-10,6.806146667,0.96329
5006,4.167333333,0.496111111,8.4,0.635138889,8.95,-0.36941,0.085006,0.007482222,8.9616,4.3447E-10,10.84901389,1.0412
5007,3.960034722,0.510972222,7.75,0.614027778,8.32,-0.4268,0.047644,0.002705417,8.3905,2.2895E-09,2.135906944,1.087
5008,3.51962963,0.481481481,7.31,0.611111111,7.89,-0.312,0.043004,0.008186852,7.9472,4.3311E-11,2.172801852,0.9184
5009,2.633166667,0.508333333,5.18,0.623611111,5.6,-0.37401,0.089,0.007164722,5.6109,3.1672E-10,3.706770833,1.0299
5010,3.811242857,0.516428571,7.38,0.611190476,8.06,-0.32828,0.05495,0.002639524,8.1038,8.3493E-11,1.349092857,0.94246
5011,4.393990909,0.500454545,8.78,0.627878788,9.22,-0.343,0.072896,0.006043636,9.307,1.7554E-10,8.231840909,0.98999
5012,2.60390625,0.515625,5.05,0.623958333,5.61,-0.38501,0.063708,0.005496667,5.6279,4.337E-10,1.723194792,1.0459
5013,4.1756,0.52,8.03,0.627592593,8.67,-0.356,0.07,0.00367,8.684,2.5743E-10,2.280392593,1.009
5014,3.750666667,0.483333333,7.76,0.608333333,8.26,-0.34,0.07,0.006842639,8.338,1.3942E-10,3.074504167,0.95512
5015,4.086133333,0.513333333,7.96,0.628333333,8.25,-0.313,0.0050061,0.005274833,8.3474,4.4622E-11,21.36732667,0.94239
5016,4.029277778,0.505555556,7.97,0.623611111,8.47,-0.35599,0.07,0.005277361,8.4958,2.535E-10,5.979219444,1.002
5017,4.307152778,0.509722222,8.45,0.638888889,8.8,-0.353,0.057,0.006263333,8.881,2.3461E-10,27.50159444,1.021
5018,3.7493125,0.497916667,7.53,0.640833333,8.01,-0.3435,0.063296,0.009085833,8.0479,1.5216E-10,7.133583333,1.0106
5019,2.291166667,0.491666667,4.66,0.605555556,5.08,-0.37911,0.047244,0.008104583,5.0938,3.187E-10,2.984861111,1.0049
5020,3.498733333,0.476666667,7.34,0.586666667,7.93,-0.36045,0.052825,0.0051435,7.9551,2.6822E-10,2.287106667,0.94826
5021,2.502583333,0.491666667,5.09,0.619444444,5.4,-0.37841,0.072296,0.010173889,5.4532,3.4825E-10,6.592775,1.0278
5022,4.16702,0.517,8.06,0.626,8.68,-0.43389,0.076601,0.003105667,8.7625,3.0497E-09,1.968735,1.1207
5023,3.798333333,0.490740741,7.74,0.616666667,8.22,-0.3373,0.050195,0.006888889,8.2681,1.2177E-10,4.886538889,0.96294
5024,3.97951875,0.493125,8.07,0.613541667,8.54,-0.33,0.05,0.00596875,8.621,9.6523E-11,3.696639583,0.94779
5025,2.436388889,0.497222222,4.9,0.613888889,5.4,-0.39851,0.11359,0.007683611,5.4189,6.9236E-10,2.199719444,1.0513
5026,3.749055556,0.497222222,7.54,0.619444444,8.16,-0.33,0.06,0.006494444,8.1833,9.2507E-11,2.273977778,0.95782
5027,2.499,0.51,4.9,0.611944444,5.31,-0.3616,0.041507,0.0051025,5.3186,1.8307E-10,3.153711111,0.99015
5028,3.638333333,0.491666667,7.4,0.615277778,7.8,-0.4421,0.050397,0.005839444,7.893,3.3681E-09,20.61007917,1.1102
5029,4.33287,0.517666667,8.37,0.629333333,8.93,-0.33199,0.036999,0.004311333,8.9398,1.0575E-10,3.924118333,0.97426
5030,3.891705556,0.508055556,7.66,0.61,8.15,-0.38399,0.056,0.003122361,8.1775,6.1271E-10,4.442443056,1.0191
5031,4.00583,0.509,7.87,0.621,8.48,-0.35301,0.082995,0.004520167,8.4948,2.3142E-10,2.596376667,0.99478
5032,4.081916667,0.508333333,8.03,0.621666667,8.62,-0.34799,0.103,0.004655667,8.6331,2.0318E-10,3.069153333,0.98969
5033,2.643333333,0.508333333,5.2,0.625,5.42,-0.32,0.04,0.008383056,5.4562,4.1173E-11,34.11871806,0.95001
5035,3.835,0.5,7.67,0.613333333,8.34,-0.325,0.055,0.005242667,8.3647,7.7253E-11,1.771316667,0.94113
5036,4.02675,0.491666667,8.19,0.622222222,8.63,-0.444,0.04,0.006088333,8.7519,3.8808E-09,15.27050833,1.1248
5037,3.958755208,0.491770833,8.05,0.612395833,8.51,-0.3281,0.0396,0.006054375,8.5991,8.7979E-11,3.91835625,0.9426
5038,3.752466667,0.501666667,7.48,0.626666667,8.02,-0.38181,0.052905,0.006318,8.0514,5.592E-10,3.890841667,1.0437
5039,3.828148148,0.503703704,7.6,0.611111111,8.2,-0.337,0.062,0.004363148,8.2153,1.212E-10,2.339298148,0.95498
5040,4.374222222,0.520740741,8.4,0.637407407,8.67,-0.4138,0.089204,0.00409,8.8273,1.7412E-09,47.38992963,1.1103
5041,3.966863333,0.492166667,8.06,0.608833333,8.58,-0.34399,0.05,0.005399333,8.6333,1.6213E-10,3.366305,0.96029
5042,4.258459259,0.527037037,8.08,0.632962963,8.74,-0.33999,0.02,0.003499444,8.7552,1.3482E-10,2.016983333,0.991
5043,3.706222222,0.498148148,7.44,0.607407407,8.24,-0.32399,0.039005,0.004864815,8.2734,7.0937E-11,1.140361111,0.9302
5044,4.066666667,0.508333333,8,0.621666667,8.3,-0.3856,0.043699,0.004383167,8.4603,6.5952E-10,30.13684167,1.0397
5045,4.104561111,0.506111111,8.11,0.624166667,8.78,-0.4,0.09,0.004685833,8.8382,1.1483E-09,1.923561111,1.069
5046,2.57,0.5,5.14,0.6,5.76,-0.37,0.05,0.004471806,5.779,2.6444E-10,1.3579875,0.98421
5047,2.500188889,0.506111111,4.94,0.627222222,5.31,-0.32301,0.032994,0.009601806,5.3212,4.4212E-11,4.553680556,0.95784
5048,4.097166667,0.525277778,7.8,0.619444444,8.48,-0.36419,0.064399,0.00191125,8.4893,3.3024E-10,1.751702778,1.0076
5049,3.6105,0.483333333,7.47,0.611111111,8.08,-0.36,0.06,0.007247222,8.1017,2.7225E-10,2.692515278,0.98746
5050,3.418097222,0.478055556,7.15,0.605,7.99,-0.34821,0.070688,0.007571389,8.0472,1.7849E-10,1.057172222,0.96279
5051,4.15017,0.513,8.09,0.63,8.6,-0.34619,0.054395,0.005045667,8.6097,1.7712E-10,6.423895,0.99697
5053,2.333333333,0.486111111,4.8,0.613888889,5.2,-0.37921,0.047192,0.010896944,5.2144,3.2871E-10,4.103780556,1.0186
5054,3.918016667,0.501666667,7.81,0.618333333,8.63,-0.3714,0.039305,0.005024667,8.6649,4.1176E-10,1.24215,1.015
5055,3.835553333,0.496833333,7.72,0.647666667,8.3,-0.36999,0.06,0.0095945,8.3762,3.9637E-10,2.936828333,1.0615
5056,4.001041667,0.479166667,8.35,0.608833333,8.7,-0.353,0.123,0.006898833,8.782,2.5581E-10,39.13167833,0.9769
5057,3.59805,0.481666667,7.47,0.613333333,7.95,-0.36231,0.035698,0.007822167,7.9766,2.819E-10,7.793756667,0.99236
5058,3.625,0.483333333,7.5,0.611111111,8.1,-0.355,0.0028395,0.007296667,8.1225,2.1008E-10,2.777361111,0.9768
5059,3.476083333,0.491666667,7.07,0.611111111,7.78,-0.34,0.05,0.006492778,7.8149,1.2526E-10,1.448711111,0.95906
5060,4.270518519,0.525925926,8.12,0.62037037,8.56,-0.3957,0.070199,0.001637333,8.595,9.5861E-10,10.92798889,1.054
5061,3.754266667,0.493333333,7.61,0.614791667,8.15,-0.35002,0.089006,0.006227708,8.1639,2.0256E-10,4.141379167,0.98065
5062,3.611805556,0.486111111,7.43,0.608333333,8.35,-0.32621,0.058599,0.00671875,8.4128,8.0579E-11,0.8935375,0.93635
5063,3.890430556,0.515972222,7.54,0.616944444,8.02,-0.4339,0.076596,0.002379722,8.0391,2.8186E-09,7.181104167,1.1035
5064,2.639583333,0.502777778,5.25,0.622222222,5.6,-0.36,0.04,0.008292083,5.6151,1.8399E-10,6.850855556,1.0039
5065,2.587821429,0.519642857,4.98,0.623214286,5.41,-0.3805,0.072292,0.004723125,5.4158,3.683E-10,3.088967857,1.0378
5066,3.91545,0.495,7.91,0.603333333,8.8,-0.37801,0.082602,0.0039545,8.8337,5.5723E-10,1.033696667,1.0028
5067,3.820577778,0.508055556,7.52,0.621944444,8.18,-0.32441,0.053325,0.005275,8.204,7.3839E-11,1.799856944,0.9534
5068,3.999611667,0.501833333,7.97,0.6235,8.5,-0.30997,0.06,0.006224333,8.5504,4.435E-11,3.020348333,0.93481
5069,3.6192,0.48,7.54,0.6,8.04,-0.333,0.058905,0.006545,8.0495,1.0253E-10,5.58565,0.93142
5070,3.916431667,0.490166667,7.99,0.608,8.47,-0.369,0.072999,0.005398833,8.4975,3.9887E-10,8.473473333,0.99542
5071,3.916098333,0.493833333,7.93,0.6175,8.58,-0.4051,0.075594,0.005664,8.6852,1.2921E-09,1.66835,1.0642
5072,4.099111111,0.511111111,8.02,0.6225,8.55,-0.33001,0.06,0.004590833,8.565,9.7447E-11,4.058769444,0.96219
5073,4.237751389,0.496805556,8.53,0.629027778,9.42,-0.4136,0.089904,0.006074028,9.4632,1.8504E-09,1.325734722,1.0977
5074,4.188916667,0.501666667,8.35,0.628333333,8.78,-0.38021,0.066902,0.0059155,8.8275,5.9729E-10,22.54752333,1.0445
5075,3.539555556,0.488888889,7.24,0.609444444,7.85,-0.35499,0.104,0.00641375,7.8717,2.3704E-10,2.3247375,0.98052
5076,3.499333333,0.483333333,7.24,0.58,8.11,-0.32,0.07,0.003587333,8.1424,6.2574E-11,0.89688,0.88498
5077,4.238055556,0.506944444,8.36,0.634722222,8.73,-0.353,0.056999,0.0062125,8.796,2.3238E-10,27.25750556,1.0144
5078,4.162666667,0.495555556,8.4,0.620833333,8.9,-0.33002,0.063831,0.006268056,8.9093,1.0252E-10,11.57344444,0.95958
5079,3.6652,0.49,7.48,0.603333333,8.08,-0.36044,0.052822,0.005225,8.0971,2.7313E-10,2.5006,0.97512
5080,4.2504,0.506,8.4,0.629666667,8.91,-0.34439,0.084804,0.00576,8.9327,1.802E-10,6.043735,0.99566
5083,4.033835,0.496166667,8.13,0.6135,8.66,-0.34401,0.05,0.005369833,8.6794,1.6367E-10,4.798436667,0.96756
5084,3.918016667,0.501666667,7.81,0.618333333,8.31,-0.35601,0.07,0.005282333,8.3302,2.4862E-10,5.676615,0.99361
5085,4.167698333,0.515166667,8.09,0.635166667,8.62,-0.38281,0.0621,0.005004667,8.6259,6.2965E-10,7.35205,1.0596
5086,3.916098333,0.493833333,7.93,0.621,8.45,-0.35521,0.057704,0.006647333,8.4637,2.4127E-10,7.083746667,0.99589
5087,3.025885417,0.555208333,5.45,0.646875,5.83,-0.27271,0.061698,0.003013646,5.8753,6.149E-12,2.649063542,0.91413
5088,4.4792375,0.509583333,8.79,0.630625,9.14,-0.34272,0.06581,0.005201042,9.2631,1.7115E-10,14.1646,0.99335
5089,3.7499,0.487,7.7,0.615833333,8.08,-0.34,0.038998,0.0073745,8.1274,1.3071E-10,22.5454,0.96458
5090,3.917596667,0.516833333,7.58,0.639166667,8.07,-0.34,0.06,0.006053167,8.0877,1.3378E-10,5.556078333,1.0027
5091,4.0365,0.498333333,8.1,0.631666667,8.6,-0.34,0.04,0.0073255,8.64,1.3869E-10,6.522103333,0.98962
5092,4.391666667,0.516666667,8.5,0.63,9,-0.3613,0.055611,0.004181167,9.0485,3.1757E-10,5.040645,1.0192
5093,3.833333333,0.479166667,8,0.611333333,8.5,-0.331,0.051,0.007701833,8.5109,9.9559E-11,10.20857333,0.94556
5094,4.249666667,0.508333333,8.36,0.6265,9.03,-0.32301,0.065028,0.005267167,9.0524,7.8968E-11,2.120508333,0.95883
5095,4.329748485,0.516060606,8.39,0.643636364,8.72,-0.4213,0.093498,0.005362273,8.8562,2.1934E-09,37.93363333,1.1327
5096,3.75,0.5,7.5,0.608333333,8.06,-0.36,0.078002,0.004380333,8.0715,2.7909E-10,3.064333333,0.98399
5097,4.516613889,0.508055556,8.89,0.637083333,9.44,-0.34299,0.029004,0.006024861,9.4719,1.6689E-10,6.123647222,1.0018
5098,3.49896,0.478,7.32,0.604,7.93,-0.34272,0.075397,0.0074212,7.9759,1.4783E-10,2.078832,0.95277
5099,3.747888889,0.494444444,7.58,0.616944444,8.27,-0.33001,0.06,0.006522222,8.3016,9.3495E-11,1.708556944,0.95422
5100,3.670366667,0.496666667,7.39,0.613333333,8,-0.37641,0.0347,0.005433833,8.0176,4.5204E-10,2.476366667,1.0129
5101,4.0954375,0.50875,8.05,0.626666667,8.64,-0.368,0.029005,0.005028333,8.6526,3.662E-10,3.460268056,1.0221
5102,4.093333333,0.511666667,8,0.629166667,8.49,-0.35899,0.073004,0.0050515,8.5229,2.8358E-10,5.836426667,1.0156
5103,3.706814815,0.485185185,7.64,0.607407407,8,-0.35329,0.0837,0.006478148,8.0506,2.2365E-10,29.94747593,0.97274
5104,2.849027778,0.506944444,5.62,0.628611111,6.01,-0.36821,0.045907,0.007893333,6.0318,2.6369E-10,5.422798611,1.0266
5105,3.515,0.475,7.4,0.608333333,7.9,-0.3623,0.035696,0.008241833,7.9227,2.7977E-10,6.797043333,0.9843
5106,4.307152778,0.509722222,8.45,0.638888889,8.8,-0.346,0.057,0.006328889,8.8759,1.8259E-10,33.14897361,1.0107
5107,4.33125,0.525,8.25,0.63,8.65,-0.34,0.05,0.003418833,8.7034,1.4209E-10,9.320558333,0.98754
5108,4.082466667,0.488333333,8.36,0.63,8.9,-0.33299,0.083,0.008288833,8.9409,1.1814E-10,5.681878333,0.97938
5109,4.085271667,0.515166667,7.93,0.624333333,8.57,-0.35601,0.07,0.003993333,8.5853,2.5445E-10,2.243183333,1.0038
5110,4.22234,0.513666667,8.22,0.631,8.66,-0.34591,0.064296,0.005007167,8.7049,1.8012E-10,9.173866667,0.99864
5111,2.687125,0.51875,5.18,0.6275,5.6,-0.35301,0.083,0.005971625,5.6099,1.5258E-10,3.365325,1.0053
5112,4.029277778,0.505555556,7.97,0.623611111,8.89,-0.44051,0.092205,0.004296667,8.9247,3.788E-09,1.099541667,1.1282
5113,4.2328,0.52,8.14,0.616944444,8.72,-0.33154,0.062592,0.00260875,8.7782,1.0524E-10,2.014791667,0.95625
5114,3.750666667,0.483333333,7.76,0.605,8.3,-0.31201,-0.001,0.006713333,8.3692,4.258E-11,2.354821667,0.90663
5115,3.820648333,0.496833333,7.69,0.616666667,8.43,-0.34411,0.052005,0.005894333,8.4564,1.5845E-10,1.532001667,0.97365
5116,3.968842708,0.509479167,7.79,0.6196875,8.29,-0.3672,0.044065,0.004241458,8.3202,3.5111E-10,4.54006875,1.0104
5117,3.883516667,0.499166667,7.78,0.615,8.38,-0.35241,0.039797,0.005259,8.3961,2.0975E-10,2.73984,0.98161
5118,2.500666667,0.504166667,4.96,0.620833333,5.36,-0.39601,0.10101,0.007520833,5.3848,6.2852E-10,3.623892708,1.058
5119,3.79942963,0.494074074,7.69,0.612777778,8.27,-0.32835,0.054958,0.006007222,8.3228,8.7598E-11,2.222738889,0.94482
5120,4.415683333,0.511666667,8.63,0.631833333,9.31,-0.323,0.064973,0.005277667,9.3324,8.143E-11,2.195858333,0.96693
5121,2.373333333,0.494444444,4.8,0.605555556,5.2,-0.39851,0.1136,0.006893472,5.2205,6.7085E-10,3.28625,1.0365
5122,3.682033333,0.488333333,7.54,0.616666667,8.02,-0.3623,0.035698,0.007189,8.0453,2.843E-10,7.669486667,0.99776
5123,3.96275,0.504166667,7.86,0.630555556,8.37,-0.33,0.06,0.006666528,8.3956,9.559E-11,4.9322125,0.97456
5125,3.835466667,0.506666667,7.57,0.631666667,8.08,-0.38179,0.052896,0.006155333,8.1229,5.6332E-10,4.349596667,1.0519
5126,3.891277778,0.494444444,7.87,0.6125,8.4,-0.4039,0.097714,0.005075139,8.4063,1.2552E-09,7.539834722,1.0542
5127,4.029722222,0.494444444,8.15,0.627777778,8.45,-0.41179,0.087302,0.006708333,8.6095,1.5945E-09,27.36411667,1.0905
5128,3.761666667,0.508333333,7.4,0.63125,8.38,-0.32,0.03,0.006463125,8.4462,6.0332E-11,0.818320833,0.96091
5129,4.029277778,0.505555556,7.97,0.623611111,8.89,-0.2743,0.0564,0.0059625,8.9483,9.8577E-12,0.909663889,0.88409
5130,3.89325,0.497222222,7.83,0.611111111,8.56,-0.34459,0.0375,0.005050278,8.5883,1.6012E-10,1.531365278,0.96463
5131,4.250133333,0.510833333,8.32,0.625,8.86,-0.356,0.07,0.0045,8.9012,2.6509E-10,3.633183333,1.0045
5132,4.00583,0.509,7.87,0.621,8.48,-0.35639,0.026604,0.004510833,8.4947,2.3918E-10,2.603396667,0.99613
5133,3.822055556,0.494444444,7.73,0.618055556,8.41,-0.36719,0.074304,0.00617,8.4358,3.696E-10,2.0105125,1.0102
5134,3.499333333,0.483333333,7.24,0.6,7.82,-0.3525,0.037404,0.0060695,7.8382,1.9549E-10,2.607203333,0.95771
5135,2.569194444,0.502777778,5.11,0.620833333,5.58,-0.37501,0.088996,0.007885694,5.5966,3.2533E-10,2.649301389,1.0271
5136,2.152319444,0.490277778,4.39,0.604166667,4.97,-0.31,0.05,0.009677917,4.9575,2.5536E-11,1.572090278,0.90758
5137,3.9996,0.495,8.08,0.62,8.64,-0.4078,0.087002,0.005735,8.6466,1.4321E-09,7.312181667,1.072
5138,3.9187,0.496666667,7.89,0.618333333,8.51,-0.31199,0.051998,0.006338667,8.5328,4.728E-11,2.36702,0.92967
5139,4.371701389,0.517361111,8.45,0.645833333,8.83,-0.44301,0.040997,0.005222222,8.9466,3.8312E-09,29.30552361,1.1654
5140,3.740158333,0.481979167,7.76,0.5990625,8.22,-0.37345,0.010085,0.0056,8.263,4.1056E-10,6.993972917,0.98322
5141,4.071020833,0.515972222,7.89,0.62,8.7,-0.33,0.05,0.003574722,8.7262,9.6032E-11,1.186795833,0.95872
5142,3.84,0.512,7.5,0.619,8,-0.35339,0.05535,0.004081333,8.007,2.1295E-10,4.673328333,0.99011
5143,4.072,0.509,8,0.623166667,8.58,-0.35239,0.039802,0.004748667,8.5924,2.1494E-10,3.29186,0.9945
5144,3.917083333,0.495833333,7.9,0.611666667,8.69,-0.3152,0.015627,0.005558,8.7009,5.1219E-11,1.37599,0.92256
5145,4.095555556,0.511944444,8,0.624444444,8.67,-0.4339,0.076597,0.003634722,8.7439,3.0277E-09,1.645002778,1.118
5146,3.9895,0.505,7.9,0.62,8.3,-0.38559,0.043699,0.004713333,8.339,6.5018E-10,22.52597667,1.037
5147,4.2504,0.506,8.4,0.627,8.88,-0.35999,0.06,0.005313167,8.942,3.0228E-10,5.560976667,1.0127
5148,3.6105,0.483333333,7.47,0.608333333,8.05,-0.3637,0.042696,0.006866111,8.0672,3.006E-10,3.207230556,0.98701
5149,4.146666667,0.518333333,8,0.625,8.6,-0.32731,0.040198,0.003915833,8.6133,8.5322E-11,2.528016667,0.96119
5150,4.168333333,0.508333333,8.2,0.626527778,8.81,-0.32299,0.065006,0.005376806,8.8745,7.7292E-11,1.989758333,0.95893
5151,4.167033333,0.496666667,8.39,0.628333333,8.82,-0.31899,0.049002,0.0071085,8.8977,6.5398E-11,13.24606833,0.95416
5152,3.1794375,0.569791667,5.58,0.66875,5.96,-0.27269,0.061745,0.00387,6.0092,6.3014E-12,2.808264583,0.94504
5153,3.673333333,0.483333333,7.6,0.6,8.14,-0.359,0.062998,0.005728,8.1693,2.6724E-10,3.558126667,0.96812
5154,3.942853333,0.495333333,7.96,0.63,8.59,-0.31601,0.044005,0.007860667,8.6378,5.5335E-11,2.220388333,0.95263
5155,2.503833333,0.502777778,4.98,0.619444444,5.25,-0.30101,0.06301,0.009151944,5.2691,1.9192E-11,15.71253056,0.91566
5156,3.6646,0.486666667,7.53,0.605,7.97,-0.34201,0.041995,0.006136333,8.0283,1.3889E-10,4.470805,0.95092
5157,3.499333333,0.483333333,7.24,0.6,7.95,-0.36,0.07,0.005921667,7.9811,2.7016E-10,1.513665,0.97071
5158,4.9502,0.53,9.34,0.655,9.94,-0.3,0.03,0.005355333,9.9703,3.2831E-11,3.579516667,0.96493
5159,3.582133333,0.471333333,7.6,0.611166667,8.26,-0.3499,0.060048,0.0089965,8.2918,1.9505E-10,2.33777,0.97328
5160,3.960833333,0.505208333,7.84,0.606041667,8.49,-0.36899,0.116,0.003036875,8.5026,4.2184E-10,2.046545833,0.99566
5161,3.9381875,0.504895833,7.8,0.623958333,8.31,-0.34287,0.024922,0.005677188,8.321,1.4493E-10,5.496109375,0.98086
5162,2.43,0.5,4.86,0.622222222,5.17,-0.344,0.052998,0.009853472,5.1833,9.8229E-11,9.396516667,0.98144
5163,2.5,0.5,5,0.625,5.56,-0.34,0.05,0.009972115,5.5931,8.9192E-11,1.675815385,0.98119
5164,4.513745833,0.499861111,9.03,0.631666667,9.39,-0.34301,0.072897,0.006372917,9.5265,1.7981E-10,15.22854722,0.99583
5165,2.42,0.488888889,4.95,0.613888889,5.2,-0.36699,0.042,0.010230139,5.2513,2.2001E-10,15.41345556,1.0002
5166,3.978666667,0.533333333,7.46,0.620714286,8.24,-0.32831,0.054976,0.001310786,8.2491,8.5726E-11,1.182442857,0.9578
5167,3.41525,0.475,7.19,0.57,8.05,-0.31629,0.046311,0.003587667,8.1207,5.1265E-11,0.80079,0.86336
5168,3.835,0.5,7.67,0.618333333,8.25,-0.34,0.05,0.005761,8.2662,1.3404E-10,2.934081667,0.96969
5169,3.958039583,0.516041667,7.67,0.625,8.26,-0.3564,0.053729,0.004101042,8.2726,2.4288E-10,2.6861375,1.0043
5170,2.637666667,0.536111111,4.92,0.641666667,5.42,-0.3768,0.0731,0.004710972,5.3754,3.2238E-10,3.219826389,1.0628
5171,3.41525,0.475,7.19,0.57,8.05,-0.32,0.07,0.0035235,8.1605,6.1476E-11,0.735701667,0.86961
5172,3.611805556,0.486111111,7.43,0.609722222,8.3,-0.27431,0.056398,0.007494028,8.2824,9.2741E-12,1.192415278,0.86442
5173,3.89,0.5,7.78,0.616666667,8.33,-0.36,0.06,0.005283333,8.3408,2.8135E-10,4.061645833,0.99618
5174,2.852111111,0.536111111,5.32,0.647222222,5.66,-0.35,0.05,0.005899861,5.6967,1.3276E-10,4.875386111,1.03
5175,4.176333333,0.519444444,8.04,0.619444444,8.64,-0.32,0.04,0.003127222,8.7225,6.4863E-11,1.603833333,0.94257
5176,3.679083333,0.495833333,7.42,0.615277778,8.02,-0.38041,0.016995,0.005766806,8.0352,5.041E-10,2.769505556,1.0206
5177,4.333746667,0.524666667,8.26,0.634833333,8.84,-0.33001,0.04,0.0040835,8.8514,9.7404E-11,3.180213333,0.98014
5178,2.361736111,0.493055556,4.79,0.609722222,5.23,-0.38711,0.072008,0.008254583,5.2451,4.4141E-10,2.860295833,1.0248
5179,3.832183333,0.498333333,7.69,0.618333333,8.2,-0.30369,0.044329,0.0063835,8.2118,3.2278E-11,4.418761667,0.91701
5180,3.6685,0.483333333,7.59,0.61,8.45,-0.37779,0.051053,0.006723,8.5008,5.0746E-10,1.118328333,1.0114
5181,3.933066667,0.501666667,7.84,0.606666667,8.42,-0.33791,0.063195,0.003965667,8.4568,1.2894E-10,2.293856667,0.94926
5182,3.787909091,0.489393939,7.74,0.61969697,8.33,-0.36359,0.085594,0.007169091,8.3467,3.3081E-10,3.58604697,1.0079
5183,3.694288889,0.484814815,7.62,0.610555556,8.28,-0.28799,0.086002,0.007488333,8.3956,1.7822E-11,1.289968519,0.88605
5184,3.754875,0.490833333,7.65,0.611,8.21,-0.36999,0.06,0.005887833,8.2224,3.9018E-10,3.89514,1.0012
5185,2.08525,0.475,4.39,0.6,4.95,-0.33741,0.042909,0.012155417,4.9904,7.0921E-11,1.444394444,0.93826
5187,4.077,0.503333333,8.1,0.62,8.62,-0.36901,0.086995,0.0049285,8.6566,4.1387E-10,4.483736667,1.0162
5189,4.150125,0.5355,7.75,0.660666667,8.27,-0.34001,0.06,0.005917667,8.321,1.3683E-10,3.36186,1.0366
5190,3.679444444,0.497222222,7.4,0.618055556,8.02,-0.37209,0.081197,0.005983194,8.0398,4.2051E-10,2.422902778,1.0175
5191,4.460866667,0.513333333,8.69,0.65,9.31,-0.318,0.017003,0.007151667,9.3283,6.2312E-11,3.633181667,0.98394
5192,3.746868056,0.492361111,7.61,0.605833333,8.08,-0.35809,0.045297,0.005182778,8.1068,2.5086E-10,5.815045833,0.97497
5193,3.927,0.519444444,7.56,0.605555556,8.44,-0.34,0.02,0.001239519,8.451,1.2791E-10,0.952474074,0.94902
5194,3.918016667,0.501666667,7.81,0.616666667,8.5,-0.329,0.044,0.0052835,8.5408,9.0115E-11,1.608463333,0.95137
5195,3.751416667,0.491666667,7.63,0.611666667,8.19,-0.347,0.035995,0.006102,8.2051,1.683E-10,3.450815,0.96825
5196,2.497666667,0.491666667,5.08,0.616666667,5.35,-0.33741,0.042299,0.010315833,5.4024,7.9E-11,8.902991667,0.96257
5197,3.620047222,0.493194444,7.34,0.612777778,8.12,-0.3323,0.087389,0.006288611,8.1616,1.0405E-10,1.227286111,0.95317
5198,4.26,0.5,8.52,0.631111111,8.88,-0.34299,0.072905,0.006681111,8.9579,1.6926E-10,44.88749815,0.99489
5199,3.917066667,0.493333333,7.94,0.613333333,8.54,-0.35,0.049005,0.005793333,8.5581,1.9917E-10,2.951666667,0.97601
5200,4.336083333,0.508333333,8.53,0.626666667,8.95,-0.40779,0.087006,0.004454333,9.0589,1.5009E-09,17.33354667,1.0832
5201,3.61,0.5,7.22,0.606481481,7.98,-0.35692,0.0501,0.004247037,8.0069,2.351E-10,1.260211111,0.97587
5202,4.546256667,0.520166667,8.74,0.642833333,9.31,-0.31001,0.03,0.005506,9.3937,4.6341E-11,2.523546667,0.96205
5203,3.637268182,0.498939394,7.29,0.6,7.83,-0.33419,0.057586,0.003843788,7.8407,1.0365E-10,2.801575758,0.93333
5204,4.088027778,0.519444444,7.87,0.619444444,8.42,-0.32,0.04,0.00323125,8.4291,6.3045E-11,3.000976389,0.94202
5205,2.430763889,0.493055556,4.93,0.591666667,5.52,-0.39279,0.041431,0.004256389,5.5362,5.2743E-10,1.446583333,1.0014
