,f,TF,Rs,Ls,Csh,Gsh,C0,G0,CHL,GHL,Case_name
246,17.61976046,-77.77219152,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
247,17.66037821,-77.792272,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
248,17.70108958,-77.81235285,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
249,17.74189481,-77.83243408,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
250,17.782794100000004,-77.85251569,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
251,17.82378767,-77.87259768,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
252,17.86487575,-77.89268005,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
253,17.90605854,-77.91276281,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
254,17.94733627,-77.93284595,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
255,17.98870915,-77.95292948,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
256,18.03017741,-77.97301339,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
257,18.07174126,-77.9930977,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
258,18.11340093,-78.0131824,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
259,18.15515663,-78.03326749,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
260,18.19700859,-78.05335298,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
261,18.23895702,-78.07343886,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
262,18.28100216,-78.09352515,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
263,18.32314422,-78.11361184,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
264,18.36538343,-78.13369893,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
265,18.40772001,-78.15378643,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
266,18.45015419,-78.17387433,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
267,18.49268619,-78.19396264,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
268,18.53531623,-78.21405137,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
269,18.57804455,-78.23414050000001,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
270,18.62087137,-78.25423005,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
271,18.66379691,-78.27432002,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
272,18.7068214,-78.2944104,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
273,18.74994508,-78.31450121,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
274,18.79316817,-78.33459244,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
275,18.83649089,-78.35468409,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
276,18.87991349,-78.37477617,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
277,18.92343619,-78.39486868,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
278,18.96705921,-78.41496161,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
279,19.0107828,-78.43505498,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
280,19.05460718,-78.45514879,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
281,19.09853259,-78.47524303,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
282,19.14255925,-78.49533771,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
283,19.18668741,-78.51543282,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
284,19.23091729,-78.53552838,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
285,19.27524913,-78.55562439,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
286,19.31968317,-78.57572084,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
287,19.36421964,-78.59581774,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
288,19.40885878,-78.61591509,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
289,19.45360082,-78.63601289,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
290,19.498445999999998,-78.65611115,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
291,19.54339456,-78.67620986,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
292,19.58844674,-78.69630904,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
293,19.63360277,-78.71640867,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
294,19.6788629,-78.73650877,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
295,19.72422736,-78.75660933,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
296,19.769696399999997,-78.77671036,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
297,19.81527026,-78.79681186,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
298,19.86094917,-78.81691383,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
299,19.90673339,-78.83701627,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
300,19.95262315,-78.85711919,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
301,19.9986187,-78.87722259,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
302,20.04472027,-78.89732647,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
303,20.09092813,-78.91743083,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
304,20.1372425,-78.93753568,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
305,20.18366364,-78.95764102,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
306,20.23019179,-78.97774684,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
307,20.2768272,-78.99785315,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
308,20.32357011,-79.01795996,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
309,20.37042078,-79.03806727,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
310,20.41737945,-79.05817507,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
311,20.46444637,-79.07828338,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
312,20.51162179,-79.09839219,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
313,20.55890596,-79.11850150000001,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
314,20.60629913,-79.13861132,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
315,20.65380156,-79.15872165,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
316,20.70141349,-79.1788325,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
317,20.74913517,-79.19894386,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
318,20.79696687,-79.21905574,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
319,20.84490883,-79.23916813,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
320,20.89296131,-79.25928105,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
321,20.94112456,-79.27939449,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
322,20.98939884,-79.29950846,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
323,21.0377844,-79.31962296,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
324,21.086281500000002,-79.33973799,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
325,21.1348904,-79.35985356,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
326,21.18361135,-79.37996966,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
327,21.23244462,-79.4000863,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
328,21.28139046,-79.42020348,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
329,21.33044913,-79.44032121,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
330,21.3796209,-79.46043949,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
331,21.42890601,-79.48055831,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
332,21.47830474,-79.50067769,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
333,21.52781735,-79.52079761,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
334,21.57744409,-79.5409181,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
335,21.62718524,-79.56103915,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
336,21.67704105,-79.58116076,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
337,21.72701179,-79.60128293,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
338,21.77709772,-79.62140567,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
339,21.82729912,-79.64152898,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
340,21.87761624,-79.66165286,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
341,21.92804935,-79.68177732,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
342,21.97859873,-79.70190236,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
343,22.02926463,-79.72202797,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
344,22.08004733,-79.74215418,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
345,22.1309471,-79.76228096,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
346,22.1819642,-79.78240834,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
347,22.23309891,-79.8025363,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
348,22.28435149,-79.82266486,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
349,22.33572223,-79.84279402,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
350,22.38721139,-79.86292378,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
351,22.43881924,-79.88305414,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
352,22.49054606,-79.90318509999999,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
353,22.54239212,-79.92331668,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
354,22.5943577,-79.94344886,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
355,22.64644308,-79.96358166,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
356,22.69864852,-79.98371507,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
357,22.75097431,-80.00384911,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
358,22.80342072,-80.02398376,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
359,22.85598803,-80.04411904,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
360,22.90867653,-80.06425495,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
361,22.96148648,-80.08439149,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
362,23.01441817,-80.10452867,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
363,23.06747189,-80.12466648,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
364,23.120647899999998,-80.14480493,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
365,23.1739465,-80.16494403,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
366,23.22736796,-80.18508377,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
367,23.28091258,-80.20522415,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
368,23.33458062,-80.2253652,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
369,23.38837239,-80.24550689,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
370,23.44228815,-80.26564924,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
371,23.49632821,-80.28579226,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
372,23.55049284,-80.30593594,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
373,23.60478233,-80.32608028,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
374,23.65919697,-80.3462253,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
375,23.71373706,-80.36637098,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
376,23.76840287,-80.38651735,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
377,23.82319469,-80.40666439,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
378,23.87811283,-80.42681212,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
379,23.93315756,-80.44696053,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
380,23.98832919,-80.46710964,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
381,24.043628,-80.48725943,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
382,24.09905429,-80.50740992,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
383,24.15460834,-80.52756111,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
384,24.21029047,-80.547713,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
385,24.26610095,-80.56786559,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
386,24.32204009,-80.5880189,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
387,24.37810818,-80.60817291,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
388,24.43430553,-80.62832764,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
389,24.49063242,-80.64848309,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
390,24.54708916,-80.66863926,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
391,24.60367604,-80.68879616,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
392,24.66039337,-80.70895378,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
393,24.71724145,-80.72911214,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
394,24.77422058,-80.74927123,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
395,24.83133105,-80.76943106,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
396,24.88857318,-80.78959163,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
397,24.94594727,-80.80975295,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
398,25.00345362,-80.82991502,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
399,25.06109253,-80.85007784,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
400,25.11886432,-80.87024141,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
401,25.17676928,-80.89040574,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
402,25.23480772,-80.91057084,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
403,25.29297996,-80.93073671,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
404,25.3512863,-80.95090334,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
405,25.40972706,-80.97107075,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
406,25.46830253,-80.99123893,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
407,25.52701303,-81.01140790000001,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
408,25.58585887,-81.03157765,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
409,25.64484037,-81.05174819,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
410,25.70395783,-81.07191952,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
411,25.76321157,-81.09209164,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
412,25.82260191,-81.11226457,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
413,25.88212915,-81.13243829999999,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
414,25.94179362,-81.15261283,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
415,26.00159563,-81.17278818,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
416,26.0615355,-81.19296433,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
417,26.12161354,-81.21314131,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
418,26.18183008,-81.23331911,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
419,26.24218543,-81.25349773,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
420,26.30267992,-81.27367719,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
421,26.36331386,-81.29385748,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
422,26.42408757,-81.31403859999999,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
423,26.48500139,-81.33422057,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
424,26.54605562,-81.35440338,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
425,26.6072506,-81.37458704,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
426,26.66858665,-81.39477155,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
427,26.73006409,-81.41495692,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
428,26.79168325,-81.43514315,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
429,26.85344446,-81.45533024,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
430,26.91534804,-81.4755182,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
431,26.97739432,-81.49570704,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
432,27.03958364,-81.51589675,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
433,27.10191632,-81.53608735,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
434,27.16439269,-81.55627883,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
435,27.22701308,-81.5764712,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
436,27.28977783,-81.59666446,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
437,27.35268726,-81.61685862,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
438,27.41574172,-81.63705368,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
439,27.47894153,-81.65724965,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
440,27.54228703,-81.67744653,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
441,27.60577856,-81.69764432,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
442,27.66941645,-81.71784303,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
443,27.73320105,-81.73804266,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
444,27.79713268,-81.75824322,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
445,27.86121169,-81.77844472,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
446,27.92543841,-81.79864714,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
447,27.989813199999997,-81.81885051,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
448,28.05433638,-81.83905483,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
449,28.119008299999997,-81.85926009,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
450,28.18382931,-81.87946629999999,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
451,28.24879975,-81.89967348,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
452,28.31391996,-81.91988161,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
453,28.37919028,-81.94009072,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
454,28.44461107,-81.96030079,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
455,28.51018268,-81.98051184,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
456,28.57590543,-82.00072387,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
457,28.6417797,-82.02093689,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
458,28.70780582,-82.04115089,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
459,28.77398415,-82.06136589,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
460,28.84031503,-82.08158189,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
461,28.90679882,-82.10179889,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
462,28.97343588,-82.1220169,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
463,29.04022654,-82.14223592,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
464,29.10717118,-82.16245597,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
465,29.17427014,-82.18267703,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
466,29.24152378,-82.20289912,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
467,29.30893245,-82.22312224,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
468,29.37649652,-82.24334640000001,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
469,29.44421634,-82.26357159999999,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
470,29.51209227,-82.28379785,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
471,29.58012467,-82.30402514,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
472,29.648313899999998,-82.3242535,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
473,29.71666032,-82.34448291,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
474,29.78516429,-82.36471339,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
475,29.85382619,-82.38494495,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
476,29.92264637,-82.40517758,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
477,29.99162519,-82.42541129,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
478,30.06076303,-82.44564608,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
479,30.13006024,-82.46588197,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
480,30.199517200000003,-82.48611895,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
481,30.26913428,-82.50635704,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
482,30.33891184,-82.52659623,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
483,30.40885026,-82.54683653,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
484,30.4789499,-82.56707795,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
485,30.54921113,-82.58732049,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
486,30.61963434,-82.60756416,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
487,30.69021988,-82.62780896,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
488,30.76096815,-82.6480549,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
489,30.8318795,-82.66830199,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
490,30.90295433,-82.68855022,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
491,30.97419299,-82.70879961,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
492,31.04559588,-82.72905015,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
493,31.11716337,-82.74930186,1.0,40.0,2.35,6.45,20.0,140.0,50.0,350.0,10_KVA_HV
