f,TF,Rs,Ls,Csh,Gsh,C0,G0,CHL,GHL,Case_name
1972422.736,-41.08494615,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
1976969.64,-41.06497556,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
1981527.026,-41.04500519,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
1986094.917,-41.02503505,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
1990673.339,-41.00506514,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
1995262.315,-40.98509545,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
1999861.87,-40.96512599,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
2000000,-40.964527,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
10,-15.29037764,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.02305238,-15.29242548,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.0461579,-15.29448182,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.06931669,-15.29654668,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.09252886,-15.29862009,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.11579454,-15.30070209,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.13911386,-15.30279271,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.16248693,-15.30489197,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.18591388,-15.30699992,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.20939484,-15.30911658,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.23292992,-15.31124198,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.25651926,-15.31337616,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.28016298,-15.31551914,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.3038612,-15.31767096,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.32761406,-15.31983166,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.35142167,-15.32200126,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.37528416,-15.3241798,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.39920166,-15.3263673,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.42317429,-15.32856381,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.44720219,-15.33076935,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.47128548,-15.33298395,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.49542429,-15.33520766,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.51961874,-15.33744049,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.54386896,-15.33968249,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.56817509,-15.34193369,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.59253725,-15.34419412,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.61695557,-15.34646381,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.64143018,-15.3487428,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.66596121,-15.35103111,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.69054879,-15.3533288,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.71519305,-15.35563587,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.73989412,-15.35795238,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.76465214,-15.36027835,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.78946722,-15.36261382,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.81433951,-15.36495882,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.83926914,-15.36731338,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.86425624,-15.36967754,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.88930093,-15.37205134,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.91440336,-15.3744348,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.93956366,-15.37682796,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.96478196,-15.37923086,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
10.99005839,-15.38164352,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.0153931,-15.38406599,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.0407862,-15.3864983,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.06623784,-15.38894048,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.09174815,-15.39139256,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.11731727,-15.39385459,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.14294534,-15.39632659,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.16863248,-15.39880861,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.19437883,-15.40130067,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.22018454,-15.40380281,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.24604974,-15.40631506,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.27197456,-15.40883747,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.29795915,-15.41137006,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.32400363,-15.41391288,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.35010816,-15.41646595,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.37627286,-15.41902931,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.40249788,-15.421603,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.42878335,-15.42418705,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.45512941,-15.42678151,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.48153621,-15.42938639,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.50800389,-15.43200175,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.53453258,-15.43462761,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.56112242,-15.43726401,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.58777356,-15.43991099,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.61448614,-15.44256859,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.64126029,-15.44523683,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.66809617,-15.44791577,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.69499391,-15.45060542,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.72195366,-15.45330583,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.74897555,-15.45601704,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.77605974,-15.45873908,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.80320636,-15.46147198,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.83041556,-15.46421579,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.85768748,-15.46697055,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.88502227,-15.46973628,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.91242008,-15.47251302,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.93988104,-15.47530082,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.96740531,-15.47809971,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
11.99499303,-15.48090972,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.02264435,-15.48373089,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.0503594,-15.48656327,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.07813835,-15.48940688,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.10598134,-15.49226177,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.1338885,-15.49512796,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.16186001,-15.49800551,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.18989599,-15.50089444,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.2179966,-15.5037948,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.24616199,-15.50670662,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.27439231,-15.50962994,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.30268771,-15.5125648,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.33104833,-15.51551123,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.35947433,-15.51846928,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.38796587,-15.52143898,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.41652308,-15.52442036,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.44514612,-15.52741347,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.47383514,-15.53041835,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.5025903,-15.53343503,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.53141175,-15.53646355,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.56029964,-15.53950396,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.58925412,-15.54255628,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.61827535,-15.54562055,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.64736347,-15.54869683,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.67651866,-15.55178513,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.70574105,-15.55488551,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.73503081,-15.557998,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.76438809,-15.56112264,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.79381304,-15.56425946,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.82330583,-15.56740852,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.8528666,-15.57056983,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.88249552,-15.57374346,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.91219274,-15.57692943,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.94195841,-15.58012778,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
12.97179271,-15.58333855,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.00169578,-15.58656179,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.03166778,-15.58979752,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.06170888,-15.5930458,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.09181923,-15.59630665,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.12199899,-15.59958012,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.15224832,-15.60286625,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.18256739,-15.60616508,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.21295634,-15.60947664,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.24341535,-15.61280098,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.27394458,-15.61613814,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.30454418,-15.61948815,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.33521432,-15.62285106,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.36595517,-15.6262269,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.39676687,-15.62961571,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.42764961,-15.63301755,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.45860354,-15.63643243,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.48962883,-15.63986041,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.52072563,-15.64330152,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.55189412,-15.64675581,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.58313447,-15.65022332,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.61444682,-15.65370407,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.64583137,-15.65719812,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.67728826,-15.66070551,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.70881766,-15.66422627,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.74041975,-15.66776045,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.77209469,-15.67130808,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.80384265,-15.67486921,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.83566379,-15.67844388,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.86755829,-15.68203212,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.89952631,-15.68563398,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.93156803,-15.6892495,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.96368361,-15.69287872,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
13.99587323,-15.69652167,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.02813705,-15.70017841,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.06047524,-15.70384896,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.09288798,-15.70753338,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.12537545,-15.71123169,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.1579378,-15.71494395,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.19057522,-15.7186702,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.22328787,-15.72241046,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.25607594,-15.72616479,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.28893959,-15.72993323,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.32187899,-15.73371581,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.35489433,-15.73751258,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.38798578,-15.74132358,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.42115352,-15.74514885,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.45439771,-15.74898843,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.48771854,-15.75284236,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.52111618,-15.75671068,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.55459081,-15.76059344,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.5881426,-15.76449067,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.62177174,-15.76840241,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.65547841,-15.77232871,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.68926278,-15.77626961,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.72312502,-15.78022515,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.75706533,-15.78419537,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.79108388,-15.78818031,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.82518085,-15.79218001,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.85935642,-15.79619452,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.89361078,-15.80022387,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.9279441,-15.80426811,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.96235656,-15.80832728,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
14.99684836,-15.81240141,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.03141966,-15.81649056,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.06607066,-15.82059475,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.10080154,-15.82471404,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.13561248,-15.82884847,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.17050367,-15.83299807,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.2054753,-15.83716289,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.24052754,-15.84134296,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.27566058,-15.84553834,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.31087462,-15.84974906,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.34616983,-15.85397515,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.3815464,-15.85821668,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.41700453,-15.86247367,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.4525444,-15.86674616,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.48816619,-15.87103421,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.5238701,-15.87533784,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.55965632,-15.87965711,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.59552503,-15.88399204,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.63147643,-15.8883427,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.6675107,-15.8927091,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.70362804,-15.89709131,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.73982864,-15.90148935,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.7761127,-15.90590327,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.81248039,-15.91033311,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.84893192,-15.91477891,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.88546749,-15.91924072,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.92208727,-15.92371858,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.95879147,-15.92821251,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
15.99558029,-15.93272258,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
16.03245391,-15.93724882,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
16.06941253,-15.94179126,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
16.10645635,-15.94634996,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
16.14358557,-15.95092495,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
16.18080038,-15.95551628,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
16.21810097,-15.96012398,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
16.25548756,-15.9647481,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
16.29296033,-15.96938868,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
16.33051948,-15.97404575,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
16.36816521,-15.97871937,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
16.40589773,-15.98340956,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
16.44371723,-15.98811639,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
16.48162392,-15.99283987,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
16.51961798,-15.99758006,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
16.55769963,-16.00233699,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
16.59586907,-16.00711072,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
16.6341265,-16.01190127,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
16.67247213,-16.01670869,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
16.71090614,-16.02153302,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
16.74942876,-16.0263743,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
16.78804018,-16.03123257,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
16.82674061,-16.03610788,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
16.86553025,-16.04100026,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
16.90440932,-16.04590975,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
16.943378,-16.0508364,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
16.98243652,-16.05578025,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
17.02158508,-16.06074133,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
17.06082389,-16.06571969,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
17.10015315,-16.07071537,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
17.13957308,-16.07572841,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
17.17908387,-16.08075885,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
17.21868575,-16.08580672,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
17.25837892,-16.09087208,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
17.29816359,-16.09595496,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
17.33803998,-16.1010554,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
17.37800829,-16.10617344,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
17.41806873,-16.11130912,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
17.45822153,-16.11646248,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
17.49846689,-16.12163357,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
17.53880502,-16.12682242,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
17.57923614,-16.13202907,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
17.61976046,-16.13725356,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
17.66037821,-16.14249594,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
17.70108958,-16.14775623,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
17.74189481,-16.15303449,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
17.7827941,-16.15833076,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
17.82378767,-16.16364506,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
17.86487575,-16.16897744,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
17.90605854,-16.17432795,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
17.94733627,-16.17969662,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
17.98870915,-16.18508349,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
18.03017741,-16.19048859,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
18.07174126,-16.19591198,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
18.11340093,-16.20135369,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
18.15515663,-16.20681375,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
18.19700859,-16.21229221,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
18.23895702,-16.2177891,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
18.28100216,-16.22330447,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
18.32314422,-16.22883836,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
18.36538343,-16.2343908,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
18.40772001,-16.23996183,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
18.45015419,-16.24555149,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
18.49268619,-16.25115982,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
18.53531623,-16.25678686,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
18.57804455,-16.26243264,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
18.62087137,-16.26809721,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
18.66379691,-16.2737806,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
18.7068214,-16.27948286,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
18.74994508,-16.28520401,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
18.79316817,-16.2909441,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
18.83649089,-16.29670317,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
18.87991349,-16.30248125,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
18.92343619,-16.30827839,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
18.96705921,-16.31409461,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
19.0107828,-16.31992996,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
19.05460718,-16.32578448,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
19.09853259,-16.3316582,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
19.14255925,-16.33755116,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
19.18668741,-16.3434634,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
19.23091729,-16.34939495,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
19.27524913,-16.35534585,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
19.31968317,-16.36131614,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
19.36421964,-16.36730586,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
19.40885878,-16.37331504,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
19.45360082,-16.37934372,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
19.498446,-16.38539194,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
19.54339456,-16.39145973,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
19.58844674,-16.39754712,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
19.63360277,-16.40365417,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
19.6788629,-16.40978089,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
19.72422736,-16.41592734,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
19.7696964,-16.42209353,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
19.81527026,-16.42827952,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
19.86094917,-16.43448533,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
19.90673339,-16.440711,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
19.95262315,-16.44695658,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
19.9986187,-16.45322208,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
20.04472027,-16.45950755,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
